gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
37,3.05848,0,0,0.02,0.16,0.3,0,0,0,0.06,0.22,0,0,0,0.04,0.16,0,0,0,0,0.08,0,0,0,0,0.14
38,3.195,0,0,0.02,0.18,0.32,0,0,0.02,0.06,0.22,0,0,0,0.06,0.22,0,0,0,0,0.14,0,0,0,0.02,0.12
39,3.33551,0,0,0.02,0.16,0.3,0,0,0,0.16,0.26,0,0,0,0.04,0.2,0,0,0,0,0.12,0,0,0,0.06,0.24
40,3.48015,0,0,0.06,0.14,0.28,0,0,0,0.14,0.28,0,0,0,0.06,0.18,0,0,0,0.06,0.1,0,0,0,0.02,0.2
41,3.62902,0,0,0.1,0.14,0.26,0,0,0.02,0.12,0.26,0,0,0,0.08,0.18,0,0,0,0.04,0.2,0,0,0,0.04,0.22
42,3.78225,0,0,0.08,0.22,0.3,0,0,0.06,0.14,0.24,0,0,0,0.1,0.26,0,0,0,0.04,0.18,0,0,0,0.1,0.28
43,3.93998,0,0,0.06,0.2,0.32,0,0,0.06,0.18,0.24,0,0,0,0.12,0.24,0,0,0,0.08,0.22,0,0,0,0.06,0.24
44,4.10232,0,0,0.08,0.2,0.34,0,0,0.04,0.18,0.28,0,0,0.02,0.16,0.24,0,0,0,0.1,0.24,0,0,0,0.08,0.24
45,4.26943,0,0,0.1,0.22,0.32,0,0,0.04,0.16,0.3,0,0,0.02,0.18,0.28,0,0,0,0.08,0.22,0,0,0,0.14,0.3
46,4.44143,0,0,0.12,0.26,0.32,0,0,0.06,0.18,0.3,0,0,0.02,0.16,0.3,0,0,0,0.08,0.22,0,0,0,0.12,0.28
47,4.61847,0,0.02,0.14,0.26,0.36,0,0,0.1,0.22,0.34,0,0,0,0.14,0.28,0,0,0,0.12,0.26,0,0,0,0.1,0.28
48,4.8007,0,0,0.12,0.26,0.38,0,0,0.1,0.24,0.36,0,0,0.02,0.16,0.28,0,0,0,0.14,0.28,0,0,0,0.18,0.32
49,4.98827,0,0,0.12,0.24,0.38,0,0,0.1,0.22,0.36,0,0,0.06,0.2,0.32,0,0,0,0.12,0.26,0,0,0.02,0.16,0.32
50,5.18134,0,0,0.1,0.24,0.36,0,0,0.08,0.22,0.34,0,0,0.06,0.2,0.34,0,0,0,0.12,0.24,0,0,0,0.14,0.36
51,5.38006,0,0,0.12,0.24,0.36,0,0,0.08,0.2,0.32,0,0,0.06,0.18,0.32,0,0,0.02,0.16,0.28,0,0,0,0.2,0.38
52,5.58461,0,0.02,0.14,0.26,0.36,0,0,0.1,0.22,0.34,0,0,0.04,0.18,0.3,0,0,0.04,0.18,0.3,0,0,0.06,0.22,0.36
53,5.79515,0,0.04,0.16,0.28,0.38,0,0,0.12,0.24,0.36,0,0,0.06,0.18,0.3,0,0,0.02,0.16,0.3,0,0,0.06,0.22,0.36
54,6.01186,0,0.04,0.18,0.28,0.4,0,0.02,0.14,0.26,0.38,0,0,0.1,0.22,0.32,0,0,0.04,0.16,0.3,0,0,0.02,0.26,0.4
55,6.23493,0,0.04,0.16,0.28,0.4,0,0.02,0.14,0.26,0.38,0,0,0.1,0.24,0.36,0,0,0.04,0.2,0.32,0,0,0.08,0.26,0.4
56,6.46452,0,0.04,0.16,0.28,0.4,0,0,0.12,0.24,0.36,0,0,0.1,0.22,0.36,0,0,0.08,0.2,0.34,0,0,0.1,0.24,0.38
57,6.70085,0,0.04,0.16,0.28,0.38,0,0,0.14,0.28,0.36,0,0,0.12,0.26,0.34,0,0,0.08,0.2,0.32,0,0,0.1,0.24,0.36
58,6.94411,0,0.02,0.18,0.3,0.38,0,0,0.18,0.32,0.4,0,0,0.16,0.3,0.4,0,0,0.1,0.22,0.32,0,0,0.14,0.26,0.4
59,7.19449,0,0.04,0.22,0.34,0.42,0,0.02,0.18,0.3,0.42,0,0,0.16,0.28,0.4,0,0,0.14,0.26,0.34,0,0,0.16,0.3,0.42
60,7.45221,0,0.06,0.22,0.34,0.46,0,0.04,0.18,0.3,0.42,0,0,0.14,0.26,0.4,0,0,0.14,0.26,0.38,0,0,0.14,0.28,0.42
61,7.71748,0,0.08,0.2,0.32,0.44,0,0.06,0.16,0.28,0.4,0,0.02,0.14,0.26,0.38,0,0,0.12,0.24,0.36,0,0,0.12,0.26,0.4
62,7.99052,0,0.08,0.2,0.32,0.44,0,0.06,0.16,0.28,0.4,0,0.04,0.14,0.26,0.38,0,0,0.1,0.22,0.36,0,0,0.14,0.28,0.48
63,8.27157,0,0.08,0.2,0.3,0.42,0,0.08,0.18,0.3,0.4,0,0.06,0.16,0.28,0.38,0,0,0.12,0.24,0.34,0,0,0.18,0.3,0.46
64,8.56085,0,0.1,0.2,0.3,0.42,0,0.1,0.2,0.3,0.4,0,0.08,0.18,0.3,0.4,0,0.02,0.14,0.26,0.36,0,0,0.18,0.32,0.44
65,8.85861,0,0.1,0.22,0.32,0.42,0,0.1,0.22,0.32,0.42,0,0.08,0.2,0.32,0.42,0,0.06,0.18,0.28,0.4,0,0,0.18,0.3,0.46
66,9.16509,0,0.12,0.22,0.32,0.42,0,0.1,0.22,0.34,0.44,0,0.06,0.18,0.3,0.42,0,0.04,0.16,0.28,0.4,0,0.02,0.16,0.3,0.46
67,9.48056,0,0.12,0.24,0.34,0.42,0,0.1,0.22,0.34,0.44,0,0.06,0.18,0.3,0.42,0,0.02,0.14,0.28,0.4,0,0.02,0.16,0.34,0.48
68,9.80527,0,0.14,0.24,0.34,0.44,0,0.1,0.2,0.32,0.44,0,0.06,0.16,0.28,0.4,0,0.02,0.14,0.26,0.38,0,0.02,0.2,0.34,0.48
69,10.1395,0,0.14,0.26,0.36,0.44,0,0.08,0.2,0.32,0.44,0,0.06,0.16,0.28,0.4,0,0.04,0.14,0.26,0.36,0,0,0.22,0.34,0.46
70,10.4835,0,0.14,0.24,0.36,0.46,0,0.08,0.2,0.3,0.42,0,0.08,0.18,0.28,0.38,0,0.06,0.16,0.28,0.38,0,0.06,0.2,0.32,0.46
71,10.8376,0,0.12,0.24,0.36,0.46,0,0.08,0.2,0.3,0.42,0,0.1,0.2,0.3,0.4,0,0.08,0.18,0.3,0.4,0,0.06,0.2,0.32,0.48
72,11.2021,0,0.12,0.24,0.34,0.46,0,0.1,0.2,0.3,0.4,0,0.1,0.22,0.32,0.42,0,0.08,0.2,0.3,0.42,0,0.06,0.18,0.38,0.5
73,11.5773,0,0.12,0.22,0.34,0.46,0,0.12,0.22,0.32,0.42,0,0.12,0.22,0.34,0.44,0,0.08,0.18,0.3,0.42,0,0.06,0.2,0.38,0.5
74,11.9634,0,0.12,0.22,0.34,0.44,0,0.12,0.24,0.32,0.44,0,0.1,0.22,0.34,0.44,0,0.06,0.18,0.3,0.42,0,0.04,0.22,0.36,0.5
75,12.3609,0,0.12,0.22,0.32,0.44,0,0.14,0.24,0.36,0.46,0,0.1,0.22,0.32,0.44,0,0.06,0.18,0.28,0.44,0,0.06,0.24,0.36,0.48
76,12.77,0.02,0.12,0.22,0.32,0.48,0,0.14,0.24,0.36,0.46,0,0.1,0.2,0.32,0.44,0,0.06,0.16,0.3,0.46,0,0.1,0.24,0.36,0.46
77,13.1911,0.02,0.14,0.22,0.32,0.48,0.02,0.14,0.24,0.36,0.46,0,0.08,0.2,0.32,0.46,0,0.08,0.18,0.32,0.46,0,0.1,0.22,0.36,0.48
78,13.6246,0.04,0.14,0.24,0.34,0.5,0.02,0.14,0.24,0.36,0.46,0,0.08,0.2,0.34,0.46,0,0.1,0.2,0.32,0.46,0,0.1,0.22,0.38,0.5
79,14.0707,0.04,0.14,0.24,0.34,0.5,0.02,0.12,0.24,0.34,0.46,0,0.1,0.2,0.34,0.48,0,0.1,0.22,0.34,0.44,0,0.1,0.2,0.4,0.5
80,14.5299,0.04,0.16,0.26,0.36,0.48,0,0.12,0.22,0.36,0.46,0,0.12,0.22,0.36,0.48,0,0.12,0.22,0.32,0.44,0,0.08,0.22,0.4,0.5
81,15.0026,0.04,0.16,0.26,0.38,0.48,0,0.12,0.22,0.38,0.46,0.02,0.12,0.24,0.36,0.46,0,0.1,0.22,0.32,0.44,0,0.12,0.24,0.38,0.5
82,15.4891,0.04,0.16,0.26,0.38,0.48,0.02,0.12,0.22,0.38,0.48,0.02,0.14,0.24,0.36,0.46,0,0.1,0.22,0.34,0.44,0,0.12,0.26,0.38,0.5
83,15.9899,0.06,0.16,0.26,0.36,0.48,0.02,0.12,0.22,0.4,0.48,0.02,0.14,0.24,0.34,0.46,0,0.1,0.2,0.34,0.44,0,0.12,0.26,0.36,0.48
84,16.5054,0.06,0.16,0.26,0.36,0.46,0.02,0.12,0.22,0.4,0.5,0.02,0.14,0.24,0.34,0.44,0,0.08,0.2,0.36,0.46,0,0.14,0.26,0.36,0.48
85,17.036,0.06,0.16,0.26,0.36,0.46,0.04,0.14,0.24,0.38,0.5,0.02,0.14,0.24,0.34,0.44,0,0.08,0.2,0.38,0.46,0,0.12,0.24,0.38,0.48
86,17.5821,0.06,0.16,0.26,0.36,0.46,0.04,0.14,0.28,0.38,0.5,0.02,0.12,0.24,0.36,0.46,0,0.1,0.22,0.38,0.48,0,0.12,0.24,0.4,0.5
87,18.1442,0.04,0.16,0.26,0.38,0.46,0.04,0.16,0.28,0.38,0.48,0.02,0.12,0.24,0.36,0.46,0,0.12,0.26,0.36,0.48,0,0.12,0.22,0.42,0.52
88,18.7228,0.04,0.16,0.26,0.38,0.46,0.06,0.16,0.26,0.38,0.48,0,0.12,0.24,0.38,0.46,0.02,0.12,0.26,0.36,0.46,0,0.12,0.24,0.42,0.52
89,19.3184,0.04,0.14,0.26,0.38,0.48,0.06,0.16,0.26,0.38,0.48,0.02,0.12,0.26,0.38,0.48,0.02,0.14,0.24,0.36,0.46,0,0.14,0.26,0.4,0.52
90,19.9314,0.04,0.14,0.26,0.38,0.48,0.06,0.16,0.26,0.36,0.48,0.02,0.12,0.26,0.38,0.48,0.04,0.14,0.24,0.34,0.46,0,0.16,0.26,0.4,0.52
91,20.5623,0.04,0.14,0.28,0.4,0.48,0.06,0.16,0.26,0.36,0.46,0.02,0.12,0.26,0.4,0.48,0.02,0.14,0.24,0.34,0.44,0,0.16,0.28,0.38,0.52
92,21.2118,0.04,0.14,0.28,0.4,0.48,0.06,0.16,0.26,0.36,0.46,0.02,0.14,0.28,0.38,0.48,0.02,0.14,0.24,0.34,0.44,0,0.16,0.28,0.38,0.52
93,21.8803,0.04,0.14,0.28,0.4,0.5,0.06,0.16,0.28,0.36,0.46,0.04,0.14,0.28,0.38,0.48,0.02,0.12,0.26,0.36,0.48,0,0.16,0.28,0.38,0.52
94,22.5684,0.04,0.16,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.48,0.04,0.16,0.28,0.38,0.48,0.02,0.12,0.26,0.36,0.48,0,0.16,0.26,0.4,0.52
95,23.2766,0.06,0.16,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.48,0.06,0.16,0.26,0.38,0.48,0,0.12,0.28,0.38,0.5,0.02,0.14,0.26,0.4,0.54
96,24.0056,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.28,0.38,0.5,0.06,0.16,0.26,0.38,0.48,0.02,0.12,0.28,0.38,0.5,0.02,0.14,0.26,0.4,0.54
97,24.756,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.3,0.38,0.5,0.06,0.16,0.26,0.36,0.48,0.02,0.12,0.28,0.38,0.48,0.04,0.14,0.26,0.42,0.52
98,25.5283,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.16,0.26,0.36,0.46,0.02,0.12,0.28,0.38,0.48,0.04,0.14,0.26,0.42,0.52
99,26.3233,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.16,0.26,0.36,0.46,0.02,0.14,0.28,0.38,0.48,0.02,0.16,0.26,0.42,0.52
100,27.1416,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.16,0.28,0.36,0.46,0.04,0.14,0.28,0.38,0.48,0.02,0.16,0.28,0.42,0.52
101,27.9838,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.48,0.04,0.16,0.28,0.38,0.48,0.02,0.18,0.28,0.42,0.54
102,28.8508,0.08,0.18,0.3,0.4,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.52,0.06,0.16,0.26,0.38,0.48,0.02,0.18,0.28,0.4,0.54
103,29.7431,0.08,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.52,0.06,0.16,0.26,0.38,0.48,0.02,0.18,0.3,0.4,0.54
104,30.6616,0.1,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.3,0.38,0.52,0.06,0.16,0.26,0.36,0.48,0.02,0.18,0.3,0.4,0.56
105,31.607,0.1,0.18,0.28,0.38,0.48,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.52,0.06,0.16,0.26,0.36,0.48,0.02,0.18,0.3,0.4,0.54
106,32.5802,0.08,0.18,0.28,0.38,0.48,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.16,0.26,0.36,0.5,0.04,0.18,0.28,0.4,0.54
107,33.5818,0.08,0.18,0.28,0.38,0.5,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.16,0.26,0.36,0.5,0.04,0.18,0.28,0.4,0.54
108,34.6128,0.08,0.18,0.28,0.38,0.5,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.16,0.28,0.38,0.5,0.04,0.18,0.28,0.4,0.54
109,35.674,0.08,0.18,0.28,0.38,0.5,0.08,0.18,0.3,0.4,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.52,0.06,0.16,0.28,0.42,0.54
110,36.7663,0.08,0.18,0.28,0.38,0.5,0.08,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.16,0.28,0.38,0.52,0.06,0.16,0.28,0.42,0.54
111,37.8906,0.08,0.18,0.28,0.38,0.5,0.1,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.3,0.38,0.52,0.06,0.16,0.28,0.42,0.54
112,39.0479,0.08,0.18,0.3,0.38,0.52,0.1,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.52,0.06,0.16,0.28,0.44,0.54
113,40.239,0.08,0.18,0.3,0.38,0.52,0.1,0.18,0.28,0.38,0.52,0.06,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.18,0.28,0.44,0.52
114,41.4651,0.08,0.18,0.3,0.38,0.52,0.08,0.18,0.28,0.4,0.52,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.18,0.28,0.44,0.52
115,42.7271,0.08,0.18,0.3,0.38,0.52,0.08,0.18,0.28,0.4,0.52,0.08,0.18,0.3,0.4,0.5,0.04,0.14,0.3,0.4,0.5,0.06,0.18,0.28,0.42,0.52
116,44.0261,0.08,0.18,0.3,0.4,0.52,0.08,0.18,0.28,0.4,0.52,0.08,0.18,0.3,0.4,0.5,0.06,0.16,0.3,0.4,0.5,0.06,0.18,0.3,0.42,0.52
117,45.3631,0.08,0.18,0.3,0.4,0.52,0.08,0.18,0.28,0.4,0.52,0.08,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.2,0.3,0.42,0.52
118,46.7394,0.08,0.18,0.3,0.4,0.52,0.08,0.18,0.28,0.4,0.52,0.08,0.18,0.28,0.38,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.2,0.3,0.42,0.54
119,48.1559,0.08,0.18,0.3,0.4,0.52,0.08,0.18,0.3,0.4,0.52,0.1,0.18,0.28,0.4,0.5,0.06,0.16,0.3,0.4,0.5,0.04,0.2,0.3,0.42,0.54
120,49.614,0.06,0.18,0.32,0.4,0.52,0.08,0.18,0.3,0.4,0.52,0.1,0.18,0.28,0.4,0.52,0.06,0.18,0.3,0.4,0.5,0.04,0.2,0.3,0.42,0.54
121,51.1148,0.06,0.18,0.32,0.4,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.18,0.3,0.4,0.5,0.04,0.22,0.3,0.4,0.54
122,52.6596,0.06,0.18,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.18,0.3,0.4,0.5,0.04,0.2,0.3,0.4,0.56
123,54.2497,0.06,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.18,0.3,0.38,0.5,0.06,0.2,0.3,0.4,0.54
124,55.8863,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.18,0.28,0.38,0.5,0.06,0.2,0.3,0.4,0.54
125,57.5709,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.18,0.28,0.38,0.5,0.06,0.2,0.3,0.4,0.54
126,59.3049,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.1,0.18,0.28,0.4,0.5,0.06,0.2,0.3,0.4,0.54
127,61.0897,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.3,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.1,0.18,0.28,0.4,0.5,0.08,0.2,0.3,0.42,0.54
128,62.9268,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.2,0.3,0.42,0.54
129,64.8177,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.2,0.3,0.42,0.54
130,66.7641,0.08,0.16,0.32,0.42,0.52,0.06,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.2,0.3,0.42,0.54
131,68.7675,0.08,0.18,0.32,0.42,0.52,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.42,0.52,0.08,0.18,0.3,0.42,0.54
132,70.8295,0.08,0.18,0.32,0.42,0.52,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.44,0.52,0.1,0.18,0.3,0.42,0.54
133,72.9521,0.08,0.18,0.32,0.42,0.52,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.44,0.52,0.1,0.18,0.3,0.42,0.54
134,75.1368,0.08,0.18,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.3,0.42,0.52,0.08,0.18,0.3,0.44,0.52,0.1,0.18,0.28,0.44,0.54
135,77.3855,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.32,0.42,0.52,0.08,0.18,0.3,0.44,0.52,0.1,0.18,0.28,0.44,0.54
136,79.7002,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.18,0.28,0.44,0.52
137,82.0826,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.2,0.28,0.44,0.52
138,84.5349,0.08,0.2,0.32,0.42,0.5,0.08,0.18,0.32,0.42,0.52,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.2,0.28,0.44,0.54
139,87.0591,0.08,0.2,0.32,0.42,0.5,0.08,0.18,0.32,0.42,0.52,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.2,0.3,0.44,0.54
140,89.6572,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.08,0.18,0.3,0.42,0.52,0.08,0.2,0.3,0.44,0.54
141,92.3314,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.3,0.42,0.52,0.08,0.2,0.3,0.44,0.54
142,95.084,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.3,0.42,0.52,0.08,0.2,0.3,0.44,0.54
143,97.9173,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.18,0.32,0.42,0.52,0.08,0.2,0.3,0.44,0.54
144,100.834,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.16,0.32,0.42,0.52,0.08,0.2,0.3,0.44,0.52
145,103.835,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.18,0.32,0.42,0.52,0.06,0.16,0.32,0.42,0.52,0.08,0.22,0.3,0.44,0.52
146,106.925,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.18,0.32,0.42,0.52,0.08,0.16,0.32,0.42,0.52,0.08,0.22,0.3,0.44,0.52
147,110.105,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.08,0.22,0.32,0.42,0.54
148,113.379,0.1,0.2,0.32,0.42,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.08,0.22,0.32,0.42,0.54
149,116.748,0.1,0.2,0.32,0.42,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.08,0.22,0.32,0.42,0.52
150,120.216,0.1,0.2,0.32,0.4,0.5,0.1,0.2,0.32,0.42,0.5,0.08,0.2,0.32,0.42,0.5,0.08,0.16,0.32,0.42,0.52,0.06,0.22,0.32,0.42,0.52
