gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[0 5],VF[0 6],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[1 5],VF[1 6],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[2 5],VF[2 6],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[3 5],VF[3 6],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4],VF[4 5],VF[4 6],VF[5 0],VF[5 1],VF[5 2],VF[5 3],VF[5 4],VF[5 5],VF[5 6],VF[6 0],VF[6 1],VF[6 2],VF[6 3],VF[6 4],VF[6 5],VF[6 6]
0,0,-16.1764,-16.1764,-16.1764,-16.1764,-16.1764,-16.1764,-16.1764,-14.5787,-14.5787,-14.5787,-14.5787,-14.5787,-14.5787,-14.5787,-13.4375,-13.4375,-13.4375,-13.4375,-13.4375,-13.4375,-13.4375,-12.5879,-12.5879,-12.5879,-12.5879,-12.5879,-12.5879,-12.5879,-11.8469,-11.8469,-11.8469,-11.8469,-11.8469,-11.8469,-11.8469,-11.1435,-11.1435,-11.1435,-11.1435,-11.1435,-11.1435,-11.1435,-10.4479,-10.4479,-10.4479,-10.4479,-10.4479,-10.4479,-10.4479
1,0.0185364,-15.7583,-15.7583,-15.7583,-15.7583,-15.7583,-15.7583,-15.7583,-14.346,-14.346,-14.346,-14.346,-14.346,-14.346,-14.346,-13.3082,-13.3082,-13.3082,-13.3082,-13.3082,-13.3082,-13.3082,-12.5024,-12.5024,-12.5024,-12.5024,-12.5024,-12.5024,-12.5024,-11.7803,-11.7803,-11.7803,-11.7803,-11.7803,-11.7803,-11.7803,-11.0879,-11.0879,-11.0879,-11.0879,-11.0879,-11.0879,-11.0879,-10.4009,-10.4009,-10.4009,-10.4009,-10.4009,-10.4009,-10.4009
2,0.0372875,-15.3979,-15.3979,-15.3979,-15.3979,-15.3979,-15.3979,-15.3979,-14.1397,-14.1397,-14.1397,-14.1397,-14.1397,-14.1397,-14.1397,-13.191,-13.191,-13.191,-13.191,-13.191,-13.191,-13.191,-12.4183,-12.4183,-12.4183,-12.4183,-12.4183,-12.4183,-12.4183,-11.714,-11.714,-11.714,-11.714,-11.714,-11.714,-11.714,-11.0324,-11.0324,-11.0324,-11.0324,-11.0324,-11.0324,-11.0324,-10.354,-10.354,-10.354,-10.354,-10.354,-10.354,-10.354
3,0.0562558,-15.0853,-15.0853,-15.0853,-15.0853,-15.0853,-15.0853,-15.0853,-13.9561,-13.9561,-13.9561,-13.9561,-13.9561,-13.9561,-13.9561,-13.0844,-13.0844,-13.0844,-13.0844,-13.0844,-13.0844,-13.0844,-12.3361,-12.3361,-12.3361,-12.3361,-12.3361,-12.3361,-12.3361,-11.6477,-11.6477,-11.6477,-11.6477,-11.6477,-11.6477,-11.6477,-10.9771,-10.9771,-10.9771,-10.9771,-10.9771,-10.9771,-10.9771,-10.307,-10.307,-10.307,-10.307,-10.307,-10.307,-10.307
4,0.0754439,-14.8125,-14.8125,-14.8125,-14.8125,-14.8125,-14.8125,-14.8125,-13.7921,-13.7921,-13.7921,-13.7921,-13.7921,-13.7921,-13.7921,-12.9789,-12.9789,-12.9789,-12.9789,-12.9789,-12.9789,-12.9789,-12.2553,-12.2553,-12.2553,-12.2553,-12.2553,-12.2553,-12.2553,-11.5818,-11.5818,-11.5818,-11.5818,-11.5818,-11.5818,-11.5818,-10.9219,-10.9219,-10.9219,-10.9219,-10.9219,-10.9219,-10.9219,-10.2599,-10.2599,-10.2599,-10.2599,-10.2599,-10.2599,-10.2599
5,0.0948544,-14.5731,-14.5731,-14.5731,-14.5731,-14.5731,-14.5731,-14.5731,-13.645,-13.645,-13.645,-13.645,-13.645,-13.645,-13.645,-12.8746,-12.8746,-12.8746,-12.8746,-12.8746,-12.8746,-12.8746,-12.1756,-12.1756,-12.1756,-12.1756,-12.1756,-12.1756,-12.1756,-11.5167,-11.5167,-11.5167,-11.5167,-11.5167,-11.5167,-11.5167,-10.8669,-10.8669,-10.8669,-10.8669,-10.8669,-10.8669,-10.8669,-10.2129,-10.2129,-10.2129,-10.2129,-10.2129,-10.2129,-10.2129
6,0.11449,-14.3621,-14.3621,-14.3621,-14.3621,-14.3621,-14.3621,-14.3621,-13.5127,-13.5127,-13.5127,-13.5127,-13.5127,-13.5127,-13.5127,-12.7739,-12.7739,-12.7739,-12.7739,-12.7739,-12.7739,-12.7739,-12.0968,-12.0968,-12.0968,-12.0968,-12.0968,-12.0968,-12.0968,-11.4519,-11.4519,-11.4519,-11.4519,-11.4519,-11.4519,-11.4519,-10.812,-10.812,-10.812,-10.812,-10.812,-10.812,-10.812,-10.1659,-10.1659,-10.1659,-10.1659,-10.1659,-10.1659,-10.1659
7,0.134352,-14.1752,-14.1752,-14.1752,-14.1752,-14.1752,-14.1752,-14.1752,-13.3933,-13.3933,-13.3933,-13.3933,-13.3933,-13.3933,-13.3933,-12.678,-12.678,-12.678,-12.678,-12.678,-12.678,-12.678,-12.0206,-12.0206,-12.0206,-12.0206,-12.0206,-12.0206,-12.0206,-11.3876,-11.3876,-11.3876,-11.3876,-11.3876,-11.3876,-11.3876,-10.7573,-10.7573,-10.7573,-10.7573,-10.7573,-10.7573,-10.7573,-10.1187,-10.1187,-10.1187,-10.1187,-10.1187,-10.1187,-10.1187
8,0.154445,-14.009,-14.009,-14.009,-14.009,-14.009,-14.009,-14.009,-13.2821,-13.2821,-13.2821,-13.2821,-13.2821,-13.2821,-13.2821,-12.5834,-12.5834,-12.5834,-12.5834,-12.5834,-12.5834,-12.5834,-11.9451,-11.9451,-11.9451,-11.9451,-11.9451,-11.9451,-11.9451,-11.3237,-11.3237,-11.3237,-11.3237,-11.3237,-11.3237,-11.3237,-10.7026,-10.7026,-10.7026,-10.7026,-10.7026,-10.7026,-10.7026,-10.0715,-10.0715,-10.0715,-10.0715,-10.0715,-10.0715,-10.0715
9,0.174771,-13.8606,-13.8606,-13.8606,-13.8606,-13.8606,-13.8606,-13.8606,-13.1555,-13.1555,-13.1555,-13.1555,-13.1555,-13.1555,-13.1555,-12.4905,-12.4905,-12.4905,-12.4905,-12.4905,-12.4905,-12.4905,-11.8699,-11.8699,-11.8699,-11.8699,-11.8699,-11.8699,-11.8699,-11.2602,-11.2602,-11.2602,-11.2602,-11.2602,-11.2602,-11.2602,-10.648,-10.648,-10.648,-10.648,-10.648,-10.648,-10.648,-10.0244,-10.0244,-10.0244,-10.0244,-10.0244,-10.0244,-10.0244
10,0.195332,-13.7276,-13.7276,-13.7276,-13.7276,-13.7276,-13.7276,-13.7276,-13.0413,-13.0413,-13.0413,-13.0413,-13.0413,-13.0413,-13.0413,-12.3994,-12.3994,-12.3994,-12.3994,-12.3994,-12.3994,-12.3994,-11.7951,-11.7951,-11.7951,-11.7951,-11.7951,-11.7951,-11.7951,-11.197,-11.197,-11.197,-11.197,-11.197,-11.197,-11.197,-10.5934,-10.5934,-10.5934,-10.5934,-10.5934,-10.5934,-10.5934,-9.97721,-9.97721,-9.97721,-9.97721,-9.97721,-9.97721,-9.97721
11,0.216131,-13.6081,-13.6081,-13.6081,-13.6081,-13.6081,-13.6081,-13.6081,-12.9301,-12.9301,-12.9301,-12.9301,-12.9301,-12.9301,-12.9301,-12.3115,-12.3115,-12.3115,-12.3115,-12.3115,-12.3115,-12.3115,-11.721,-11.721,-11.721,-11.721,-11.721,-11.721,-11.721,-11.134,-11.134,-11.134,-11.134,-11.134,-11.134,-11.134,-10.539,-10.539,-10.539,-10.539,-10.539,-10.539,-10.539,-9.92992,-9.92992,-9.92992,-9.92992,-9.92992,-9.92992,-9.92992
12,0.237172,-13.4758,-13.4758,-13.4758,-13.4758,-13.4758,-13.4758,-13.4758,-12.822,-12.822,-12.822,-12.822,-12.822,-12.822,-12.822,-12.2257,-12.2257,-12.2257,-12.2257,-12.2257,-12.2257,-12.2257,-11.6479,-11.6479,-11.6479,-11.6479,-11.6479,-11.6479,-11.6479,-11.0713,-11.0713,-11.0713,-11.0713,-11.0713,-11.0713,-11.0713,-10.4848,-10.4848,-10.4848,-10.4848,-10.4848,-10.4848,-10.4848,-9.88263,-9.88263,-9.88263,-9.88263,-9.88263,-9.88263,-9.88263
13,0.258456,-13.3363,-13.3363,-13.3363,-13.3363,-13.3363,-13.3363,-13.3363,-12.7163,-12.7163,-12.7163,-12.7163,-12.7163,-12.7163,-12.7163,-12.1412,-12.1412,-12.1412,-12.1412,-12.1412,-12.1412,-12.1412,-11.5758,-11.5758,-11.5758,-11.5758,-11.5758,-11.5758,-11.5758,-11.0089,-11.0089,-11.0089,-11.0089,-11.0089,-11.0089,-11.0089,-10.4306,-10.4306,-10.4306,-10.4306,-10.4306,-10.4306,-10.4306,-9.8354,-9.8354,-9.8354,-9.8354,-9.8354,-9.8354,-9.8354
14,0.279986,-13.2068,-13.2068,-13.2068,-13.2068,-13.2068,-13.2068,-13.2068,-12.6144,-12.6144,-12.6144,-12.6144,-12.6144,-12.6144,-12.6144,-12.0571,-12.0571,-12.0571,-12.0571,-12.0571,-12.0571,-12.0571,-11.5042,-11.5042,-11.5042,-11.5042,-11.5042,-11.5042,-11.5042,-10.9467,-10.9467,-10.9467,-10.9467,-10.9467,-10.9467,-10.9467,-10.3764,-10.3764,-10.3764,-10.3764,-10.3764,-10.3764,-10.3764,-9.78807,-9.78807,-9.78807,-9.78807,-9.78807,-9.78807,-9.78807
15,0.301766,-13.0844,-13.0844,-13.0844,-13.0844,-13.0844,-13.0844,-13.0844,-12.5161,-12.5161,-12.5161,-12.5161,-12.5161,-12.5161,-12.5161,-11.9734,-11.9734,-11.9734,-11.9734,-11.9734,-11.9734,-11.9734,-11.433,-11.433,-11.433,-11.433,-11.433,-11.433,-11.433,-10.8849,-10.8849,-10.8849,-10.8849,-10.8849,-10.8849,-10.8849,-10.3222,-10.3222,-10.3222,-10.3222,-10.3222,-10.3222,-10.3222,-9.74065,-9.74065,-9.74065,-9.74065,-9.74065,-9.74065,-9.74065
16,0.323799,-12.9645,-12.9645,-12.9645,-12.9645,-12.9645,-12.9645,-12.9645,-12.4207,-12.4207,-12.4207,-12.4207,-12.4207,-12.4207,-12.4207,-11.8913,-11.8913,-11.8913,-11.8913,-11.8913,-11.8913,-11.8913,-11.3623,-11.3623,-11.3623,-11.3623,-11.3623,-11.3623,-11.3623,-10.8232,-10.8232,-10.8232,-10.8232,-10.8232,-10.8232,-10.8232,-10.2682,-10.2682,-10.2682,-10.2682,-10.2682,-10.2682,-10.2682,-9.69321,-9.69321,-9.69321,-9.69321,-9.69321,-9.69321,-9.69321
17,0.346087,-12.8488,-12.8488,-12.8488,-12.8488,-12.8488,-12.8488,-12.8488,-12.3274,-12.3274,-12.3274,-12.3274,-12.3274,-12.3274,-12.3274,-11.8106,-11.8106,-11.8106,-11.8106,-11.8106,-11.8106,-11.8106,-11.2921,-11.2921,-11.2921,-11.2921,-11.2921,-11.2921,-11.2921,-10.7618,-10.7618,-10.7618,-10.7618,-10.7618,-10.7618,-10.7618,-10.2142,-10.2142,-10.2142,-10.2142,-10.2142,-10.2142,-10.2142,-9.64582,-9.64582,-9.64582,-9.64582,-9.64582,-9.64582,-9.64582
18,0.368632,-12.7381,-12.7381,-12.7381,-12.7381,-12.7381,-12.7381,-12.7381,-12.2345,-12.2345,-12.2345,-12.2345,-12.2345,-12.2345,-12.2345,-11.7309,-11.7309,-11.7309,-11.7309,-11.7309,-11.7309,-11.7309,-11.2223,-11.2223,-11.2223,-11.2223,-11.2223,-11.2223,-11.2223,-10.7005,-10.7005,-10.7005,-10.7005,-10.7005,-10.7005,-10.7005,-10.1603,-10.1603,-10.1603,-10.1603,-10.1603,-10.1603,-10.1603,-9.59835,-9.59835,-9.59835,-9.59835,-9.59835,-9.59835,-9.59835
19,0.391439,-12.632,-12.632,-12.632,-12.632,-12.632,-12.632,-12.632,-12.142,-12.142,-12.142,-12.142,-12.142,-12.142,-12.142,-11.652,-11.652,-11.652,-11.652,-11.652,-11.652,-11.652,-11.1531,-11.1531,-11.1531,-11.1531,-11.1531,-11.1531,-11.1531,-10.6395,-10.6395,-10.6395,-10.6395,-10.6395,-10.6395,-10.6395,-10.1064,-10.1064,-10.1064,-10.1064,-10.1064,-10.1064,-10.1064,-9.55079,-9.55079,-9.55079,-9.55079,-9.55079,-9.55079,-9.55079
20,0.414511,-12.5297,-12.5297,-12.5297,-12.5297,-12.5297,-12.5297,-12.5297,-12.0523,-12.0523,-12.0523,-12.0523,-12.0523,-12.0523,-12.0523,-11.5737,-11.5737,-11.5737,-11.5737,-11.5737,-11.5737,-11.5737,-11.0842,-11.0842,-11.0842,-11.0842,-11.0842,-11.0842,-11.0842,-10.5786,-10.5786,-10.5786,-10.5786,-10.5786,-10.5786,-10.5786,-10.0525,-10.0525,-10.0525,-10.0525,-10.0525,-10.0525,-10.0525,-9.50317,-9.50317,-9.50317,-9.50317,-9.50317,-9.50317,-9.50317
21,0.437849,-12.428,-12.428,-12.428,-12.428,-12.428,-12.428,-12.428,-11.9643,-11.9643,-11.9643,-11.9643,-11.9643,-11.9643,-11.9643,-11.4961,-11.4961,-11.4961,-11.4961,-11.4961,-11.4961,-11.4961,-11.0158,-11.0158,-11.0158,-11.0158,-11.0158,-11.0158,-11.0158,-10.5179,-10.5179,-10.5179,-10.5179,-10.5179,-10.5179,-10.5179,-9.99866,-9.99866,-9.99866,-9.99866,-9.99866,-9.99866,-9.99866,-9.45565,-9.45565,-9.45565,-9.45565,-9.45565,-9.45565,-9.45565
22,0.461458,-12.3259,-12.3259,-12.3259,-12.3259,-12.3259,-12.3259,-12.3259,-11.8772,-11.8772,-11.8772,-11.8772,-11.8772,-11.8772,-11.8772,-11.4193,-11.4193,-11.4193,-11.4193,-11.4193,-11.4193,-11.4193,-10.9477,-10.9477,-10.9477,-10.9477,-10.9477,-10.9477,-10.9477,-10.4575,-10.4575,-10.4575,-10.4575,-10.4575,-10.4575,-10.4575,-9.94495,-9.94495,-9.94495,-9.94495,-9.94495,-9.94495,-9.94495,-9.40803,-9.40803,-9.40803,-9.40803,-9.40803,-9.40803,-9.40803
23,0.485341,-12.2283,-12.2283,-12.2283,-12.2283,-12.2283,-12.2283,-12.2283,-11.7911,-11.7911,-11.7911,-11.7911,-11.7911,-11.7911,-11.7911,-11.3432,-11.3432,-11.3432,-11.3432,-11.3432,-11.3432,-11.3432,-10.88,-10.88,-10.88,-10.88,-10.88,-10.88,-10.88,-10.3972,-10.3972,-10.3972,-10.3972,-10.3972,-10.3972,-10.3972,-9.89126,-9.89126,-9.89126,-9.89126,-9.89126,-9.89126,-9.89126,-9.36034,-9.36034,-9.36034,-9.36034,-9.36034,-9.36034,-9.36034
24,0.5095,-12.1331,-12.1331,-12.1331,-12.1331,-12.1331,-12.1331,-12.1331,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.7059,-11.2678,-11.2678,-11.2678,-11.2678,-11.2678,-11.2678,-11.2678,-10.8127,-10.8127,-10.8127,-10.8127,-10.8127,-10.8127,-10.8127,-10.337,-10.337,-10.337,-10.337,-10.337,-10.337,-10.337,-9.83757,-9.83757,-9.83757,-9.83757,-9.83757,-9.83757,-9.83757,-9.31256,-9.31256,-9.31256,-9.31256,-9.31256,-9.31256,-9.31256
25,0.533939,-12.0387,-12.0387,-12.0387,-12.0387,-12.0387,-12.0387,-12.0387,-11.6218,-11.6218,-11.6218,-11.6218,-11.6218,-11.6218,-11.6218,-11.1929,-11.1929,-11.1929,-11.1929,-11.1929,-11.1929,-11.1929,-10.7457,-10.7457,-10.7457,-10.7457,-10.7457,-10.7457,-10.7457,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-10.277,-9.78389,-9.78389,-9.78389,-9.78389,-9.78389,-9.78389,-9.78389,-9.26479,-9.26479,-9.26479,-9.26479,-9.26479,-9.26479,-9.26479
26,0.558661,-11.9451,-11.9451,-11.9451,-11.9451,-11.9451,-11.9451,-11.9451,-11.5389,-11.5389,-11.5389,-11.5389,-11.5389,-11.5389,-11.5389,-11.1185,-11.1185,-11.1185,-11.1185,-11.1185,-11.1185,-11.1185,-10.679,-10.679,-10.679,-10.679,-10.679,-10.679,-10.679,-10.2171,-10.2171,-10.2171,-10.2171,-10.2171,-10.2171,-10.2171,-9.73023,-9.73023,-9.73023,-9.73023,-9.73023,-9.73023,-9.73023,-9.21703,-9.21703,-9.21703,-9.21703,-9.21703,-9.21703,-9.21703
27,0.58367,-11.853,-11.853,-11.853,-11.853,-11.853,-11.853,-11.853,-11.457,-11.457,-11.457,-11.457,-11.457,-11.457,-11.457,-11.0447,-11.0447,-11.0447,-11.0447,-11.0447,-11.0447,-11.0447,-10.6126,-10.6126,-10.6126,-10.6126,-10.6126,-10.6126,-10.6126,-10.1573,-10.1573,-10.1573,-10.1573,-10.1573,-10.1573,-10.1573,-9.67661,-9.67661,-9.67661,-9.67661,-9.67661,-9.67661,-9.67661,-9.1692,-9.1692,-9.1692,-9.1692,-9.1692,-9.1692,-9.1692
28,0.608968,-11.7624,-11.7624,-11.7624,-11.7624,-11.7624,-11.7624,-11.7624,-11.3757,-11.3757,-11.3757,-11.3757,-11.3757,-11.3757,-11.3757,-10.9713,-10.9713,-10.9713,-10.9713,-10.9713,-10.9713,-10.9713,-10.5464,-10.5464,-10.5464,-10.5464,-10.5464,-10.5464,-10.5464,-10.0977,-10.0977,-10.0977,-10.0977,-10.0977,-10.0977,-10.0977,-9.6231,-9.6231,-9.6231,-9.6231,-9.6231,-9.6231,-9.6231,-9.12129,-9.12129,-9.12129,-9.12129,-9.12129,-9.12129,-9.12129
