gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
31,2.31725,0,0.12,0.28,0.44,0.6,0,0.1,0.28,0.46,0.62,0,0.02,0.2,0.38,0.58,0,0,0.22,0.4,0.66,0,0,0.2,0.42,0.68
32,2.43204,0,0.1,0.26,0.42,0.58,0,0.1,0.28,0.44,0.6,0,0.02,0.24,0.48,0.66,0,0,0.26,0.46,0.64,0,0,0.16,0.48,0.72
33,2.5502,0,0.12,0.26,0.48,0.6,0,0.1,0.3,0.46,0.6,0,0.1,0.28,0.46,0.64,0,0,0.26,0.48,0.64,0,0,0.22,0.48,0.68
34,2.67182,0,0.14,0.32,0.52,0.68,0,0.08,0.32,0.48,0.68,0,0.1,0.28,0.46,0.62,0,0.02,0.24,0.52,0.7,0,0,0.26,0.48,0.74
35,2.797,0,0.16,0.36,0.5,0.66,0,0.12,0.34,0.5,0.66,0,0.1,0.32,0.48,0.68,0,0.04,0.24,0.52,0.7,0,0,0.22,0.54,0.74
36,2.92586,0.02,0.18,0.34,0.5,0.64,0,0.18,0.34,0.5,0.64,0,0.08,0.36,0.52,0.68,0,0.04,0.32,0.5,0.74,0,0,0.24,0.52,0.74
37,3.05848,0.04,0.18,0.34,0.52,0.66,0,0.18,0.32,0.52,0.64,0,0.08,0.36,0.52,0.68,0,0.1,0.3,0.56,0.76,0,0,0.3,0.56,0.8
38,3.195,0.04,0.18,0.32,0.58,0.7,0,0.16,0.38,0.52,0.7,0,0.12,0.34,0.54,0.72,0,0.1,0.34,0.56,0.74,0,0,0.28,0.58,0.76
39,3.33551,0.04,0.2,0.34,0.58,0.7,0,0.16,0.4,0.54,0.7,0,0.16,0.32,0.58,0.74,0,0.08,0.38,0.54,0.76,0,0.04,0.38,0.56,0.8
40,3.48015,0.02,0.2,0.38,0.56,0.7,0,0.16,0.4,0.56,0.7,0,0.16,0.34,0.58,0.72,0,0.1,0.36,0.56,0.8,0,0.06,0.36,0.58,0.82
41,3.62902,0.02,0.22,0.4,0.56,0.7,0,0.18,0.4,0.56,0.68,0,0.18,0.4,0.56,0.74,0,0.14,0.34,0.58,0.78,0,0.02,0.32,0.62,0.8
42,3.78225,0.02,0.24,0.4,0.54,0.72,0,0.2,0.38,0.58,0.72,0,0.2,0.38,0.58,0.76,0,0.16,0.36,0.6,0.76,0,0.08,0.34,0.6,0.82
43,3.93998,0,0.24,0.4,0.6,0.72,0,0.22,0.38,0.58,0.76,0,0.22,0.38,0.62,0.76,0,0.16,0.4,0.62,0.78,0,0.1,0.4,0.6,0.84
44,4.10232,0,0.24,0.38,0.62,0.74,0,0.22,0.38,0.6,0.74,0,0.22,0.4,0.62,0.76,0,0.14,0.4,0.66,0.8,0,0.1,0.38,0.64,0.82
45,4.26943,0.02,0.24,0.38,0.62,0.74,0,0.22,0.46,0.6,0.74,0,0.2,0.42,0.6,0.78,0,0.12,0.4,0.64,0.8,0,0.14,0.36,0.62,0.84
46,4.44143,0.04,0.24,0.4,0.6,0.74,0,0.24,0.44,0.6,0.74,0,0.2,0.44,0.58,0.8,0,0.18,0.42,0.62,0.82,0,0.18,0.38,0.64,0.86
47,4.61847,0.04,0.24,0.4,0.6,0.74,0.02,0.26,0.44,0.62,0.8,0,0.18,0.44,0.62,0.8,0,0.2,0.46,0.6,0.84,0,0.16,0.42,0.66,0.84
48,4.8007,0.06,0.26,0.44,0.58,0.74,0.04,0.26,0.42,0.62,0.78,0.04,0.2,0.42,0.66,0.8,0,0.2,0.44,0.6,0.84,0,0.14,0.4,0.66,0.84
49,4.98827,0.06,0.28,0.44,0.6,0.74,0.04,0.28,0.42,0.64,0.78,0.02,0.22,0.42,0.64,0.8,0,0.2,0.44,0.66,0.82,0,0.16,0.44,0.64,0.86
50,5.18134,0.08,0.3,0.44,0.62,0.78,0.04,0.28,0.42,0.64,0.76,0.02,0.24,0.48,0.62,0.84,0,0.24,0.42,0.66,0.82,0,0.2,0.48,0.62,0.88
51,5.38006,0.08,0.3,0.42,0.64,0.78,0.04,0.26,0.42,0.62,0.76,0.02,0.26,0.48,0.62,0.84,0,0.26,0.4,0.64,0.84,0,0.2,0.46,0.64,0.88
52,5.58461,0.08,0.3,0.42,0.64,0.76,0.04,0.26,0.44,0.64,0.76,0.02,0.24,0.48,0.62,0.84,0,0.24,0.42,0.66,0.86,0,0.18,0.44,0.68,0.9
53,5.79515,0.08,0.3,0.44,0.64,0.76,0.04,0.26,0.48,0.66,0.8,0.04,0.24,0.46,0.64,0.82,0,0.24,0.44,0.68,0.84,0,0.16,0.42,0.68,0.9
54,6.01186,0.08,0.28,0.44,0.64,0.76,0.1,0.24,0.46,0.66,0.8,0.06,0.22,0.46,0.66,0.8,0,0.22,0.46,0.7,0.82,0,0.18,0.44,0.68,0.88
55,6.23493,0.08,0.28,0.44,0.62,0.76,0.1,0.24,0.46,0.66,0.8,0.06,0.22,0.44,0.66,0.8,0,0.22,0.46,0.68,0.84,0,0.22,0.48,0.72,0.86
56,6.46452,0.08,0.28,0.48,0.64,0.78,0.1,0.24,0.46,0.66,0.8,0.08,0.26,0.44,0.66,0.82,0,0.24,0.48,0.66,0.84,0,0.22,0.48,0.7,0.86
57,6.70085,0.1,0.28,0.48,0.66,0.8,0.1,0.24,0.46,0.66,0.78,0.08,0.28,0.46,0.66,0.86,0.02,0.26,0.5,0.66,0.86,0,0.22,0.46,0.68,0.88
58,6.94411,0.12,0.28,0.48,0.66,0.8,0.1,0.26,0.46,0.66,0.8,0.06,0.28,0.46,0.68,0.84,0.04,0.28,0.5,0.64,0.86,0,0.2,0.44,0.66,0.9
59,7.19449,0.12,0.26,0.46,0.66,0.8,0.1,0.28,0.48,0.64,0.82,0.06,0.28,0.48,0.68,0.84,0.04,0.26,0.5,0.66,0.86,0,0.2,0.44,0.68,0.88
60,7.45221,0.14,0.26,0.46,0.66,0.78,0.08,0.3,0.48,0.64,0.84,0.06,0.28,0.48,0.7,0.82,0.04,0.26,0.48,0.68,0.88,0,0.22,0.46,0.7,0.86
61,7.71748,0.14,0.26,0.46,0.66,0.78,0.08,0.3,0.48,0.64,0.82,0.04,0.26,0.48,0.68,0.82,0.02,0.26,0.46,0.68,0.88,0,0.24,0.48,0.72,0.86
62,7.99052,0.14,0.26,0.46,0.66,0.78,0.08,0.28,0.5,0.66,0.82,0.06,0.28,0.48,0.68,0.82,0.02,0.24,0.46,0.68,0.88,0,0.24,0.48,0.7,0.84
63,8.27157,0.14,0.26,0.46,0.66,0.8,0.08,0.28,0.5,0.66,0.82,0.06,0.28,0.5,0.68,0.82,0.02,0.24,0.48,0.68,0.88,0.02,0.24,0.46,0.68,0.86
64,8.56085,0.12,0.28,0.46,0.66,0.82,0.08,0.3,0.5,0.68,0.8,0.08,0.3,0.5,0.66,0.82,0.04,0.26,0.48,0.66,0.86,0,0.24,0.46,0.68,0.88
65,8.85861,0.12,0.3,0.48,0.64,0.82,0.08,0.3,0.48,0.68,0.8,0.08,0.3,0.52,0.66,0.84,0.04,0.28,0.5,0.7,0.84,0,0.22,0.44,0.66,0.88
66,9.16509,0.12,0.3,0.48,0.64,0.82,0.1,0.3,0.48,0.68,0.8,0.1,0.32,0.52,0.66,0.84,0.06,0.28,0.5,0.72,0.84,0,0.22,0.46,0.66,0.86
67,9.48056,0.12,0.32,0.48,0.64,0.82,0.1,0.3,0.48,0.66,0.82,0.1,0.32,0.52,0.64,0.84,0.08,0.3,0.5,0.7,0.84,0,0.24,0.46,0.68,0.86
68,9.80527,0.12,0.32,0.48,0.64,0.82,0.1,0.32,0.48,0.66,0.82,0.1,0.32,0.52,0.64,0.84,0.08,0.28,0.5,0.7,0.84,0.02,0.26,0.48,0.7,0.86
69,10.1395,0.12,0.3,0.48,0.66,0.82,0.12,0.32,0.46,0.66,0.82,0.1,0.3,0.5,0.64,0.82,0.08,0.28,0.48,0.68,0.86,0.04,0.26,0.48,0.7,0.86
70,10.4835,0.12,0.3,0.48,0.66,0.8,0.12,0.32,0.46,0.66,0.82,0.1,0.3,0.5,0.66,0.84,0.06,0.28,0.48,0.68,0.86,0.04,0.26,0.48,0.68,0.86
71,10.8376,0.1,0.3,0.5,0.66,0.8,0.12,0.32,0.46,0.64,0.82,0.1,0.3,0.48,0.66,0.84,0.06,0.26,0.46,0.66,0.86,0.04,0.26,0.46,0.68,0.86
72,11.2021,0.1,0.3,0.5,0.68,0.8,0.14,0.34,0.46,0.64,0.82,0.08,0.28,0.48,0.66,0.84,0.04,0.26,0.46,0.66,0.86,0.02,0.24,0.46,0.66,0.86
73,11.5773,0.1,0.3,0.5,0.68,0.8,0.14,0.32,0.46,0.64,0.82,0.08,0.28,0.48,0.66,0.86,0.06,0.26,0.46,0.66,0.86,0.02,0.24,0.44,0.66,0.86
74,11.9634,0.1,0.3,0.5,0.68,0.78,0.14,0.32,0.46,0.64,0.82,0.08,0.28,0.48,0.66,0.86,0.06,0.26,0.48,0.66,0.84,0.02,0.24,0.46,0.66,0.86
75,12.3609,0.1,0.3,0.5,0.66,0.78,0.12,0.32,0.46,0.64,0.82,0.08,0.28,0.48,0.66,0.84,0.06,0.28,0.48,0.66,0.84,0.02,0.24,0.46,0.66,0.84
76,12.77,0.12,0.3,0.48,0.66,0.78,0.12,0.32,0.46,0.64,0.8,0.08,0.28,0.48,0.66,0.84,0.08,0.28,0.48,0.68,0.82,0.04,0.26,0.48,0.68,0.84
77,13.1911,0.12,0.3,0.48,0.66,0.78,0.12,0.32,0.46,0.64,0.8,0.08,0.28,0.48,0.66,0.84,0.1,0.3,0.5,0.7,0.82,0.06,0.28,0.48,0.68,0.82
78,13.6246,0.12,0.3,0.48,0.66,0.78,0.12,0.32,0.46,0.64,0.8,0.1,0.3,0.48,0.64,0.82,0.1,0.3,0.5,0.7,0.8,0.08,0.28,0.48,0.68,0.8
79,14.0707,0.12,0.3,0.48,0.66,0.78,0.12,0.3,0.46,0.64,0.8,0.1,0.3,0.5,0.64,0.82,0.1,0.3,0.5,0.68,0.8,0.08,0.28,0.48,0.68,0.8
80,14.5299,0.12,0.3,0.48,0.64,0.78,0.12,0.3,0.48,0.64,0.8,0.1,0.3,0.5,0.64,0.82,0.1,0.3,0.5,0.68,0.8,0.08,0.28,0.48,0.66,0.82
81,15.0026,0.12,0.32,0.48,0.64,0.78,0.12,0.3,0.48,0.66,0.78,0.12,0.3,0.5,0.64,0.8,0.1,0.3,0.48,0.66,0.8,0.06,0.26,0.46,0.66,0.82
82,15.4891,0.12,0.32,0.48,0.64,0.78,0.1,0.3,0.48,0.66,0.78,0.12,0.32,0.5,0.64,0.8,0.1,0.28,0.48,0.66,0.82,0.06,0.26,0.46,0.64,0.84
83,15.9899,0.14,0.32,0.46,0.64,0.78,0.1,0.3,0.48,0.66,0.78,0.12,0.32,0.5,0.62,0.8,0.08,0.28,0.48,0.66,0.82,0.06,0.26,0.44,0.64,0.84
84,16.5054,0.14,0.3,0.46,0.64,0.78,0.1,0.3,0.48,0.66,0.78,0.12,0.32,0.5,0.62,0.8,0.08,0.28,0.46,0.64,0.82,0.04,0.26,0.44,0.64,0.82
85,17.036,0.14,0.3,0.46,0.64,0.78,0.1,0.3,0.48,0.66,0.76,0.14,0.32,0.48,0.62,0.8,0.08,0.28,0.46,0.64,0.82,0.06,0.26,0.46,0.64,0.82
86,17.5821,0.14,0.3,0.46,0.64,0.78,0.1,0.3,0.48,0.66,0.76,0.12,0.32,0.46,0.62,0.8,0.08,0.28,0.46,0.64,0.82,0.06,0.26,0.46,0.62,0.8
87,18.1442,0.14,0.3,0.46,0.62,0.78,0.1,0.3,0.48,0.64,0.76,0.12,0.3,0.44,0.62,0.78,0.08,0.28,0.46,0.64,0.82,0.08,0.28,0.48,0.64,0.8
88,18.7228,0.14,0.28,0.46,0.62,0.78,0.1,0.3,0.48,0.64,0.76,0.12,0.3,0.44,0.62,0.78,0.08,0.28,0.46,0.64,0.82,0.08,0.28,0.48,0.64,0.8
89,19.3184,0.14,0.28,0.44,0.62,0.78,0.12,0.3,0.48,0.64,0.76,0.12,0.3,0.44,0.62,0.78,0.08,0.28,0.46,0.64,0.8,0.1,0.3,0.48,0.62,0.78
90,19.9314,0.14,0.26,0.44,0.62,0.78,0.12,0.28,0.46,0.64,0.76,0.12,0.3,0.44,0.62,0.78,0.1,0.28,0.46,0.62,0.8,0.1,0.3,0.48,0.6,0.78
91,20.5623,0.14,0.26,0.44,0.62,0.78,0.12,0.28,0.46,0.64,0.76,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.44,0.62,0.78,0.1,0.28,0.48,0.6,0.78
92,21.2118,0.16,0.26,0.44,0.62,0.78,0.12,0.28,0.46,0.62,0.76,0.1,0.3,0.46,0.62,0.76,0.1,0.3,0.44,0.62,0.76,0.1,0.28,0.46,0.6,0.78
93,21.8803,0.16,0.26,0.44,0.62,0.78,0.12,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.62,0.76,0.12,0.3,0.44,0.62,0.76,0.08,0.28,0.44,0.62,0.78
94,22.5684,0.16,0.26,0.44,0.6,0.78,0.12,0.28,0.46,0.6,0.76,0.1,0.28,0.46,0.62,0.76,0.12,0.3,0.42,0.6,0.78,0.08,0.28,0.44,0.62,0.8
95,23.2766,0.16,0.26,0.44,0.6,0.76,0.12,0.28,0.46,0.62,0.74,0.1,0.28,0.46,0.64,0.76,0.12,0.28,0.42,0.6,0.78,0.08,0.26,0.44,0.62,0.78
96,24.0056,0.14,0.26,0.44,0.6,0.74,0.14,0.28,0.44,0.62,0.74,0.1,0.28,0.46,0.62,0.74,0.12,0.28,0.42,0.6,0.78,0.08,0.26,0.44,0.62,0.76
97,24.756,0.14,0.26,0.44,0.6,0.74,0.14,0.28,0.44,0.62,0.74,0.1,0.28,0.46,0.62,0.74,0.12,0.28,0.42,0.6,0.76,0.08,0.26,0.44,0.62,0.74
98,25.5283,0.14,0.26,0.44,0.6,0.72,0.14,0.28,0.44,0.62,0.74,0.1,0.28,0.46,0.6,0.74,0.12,0.26,0.42,0.6,0.76,0.08,0.26,0.44,0.62,0.74
99,26.3233,0.14,0.26,0.44,0.6,0.72,0.14,0.26,0.44,0.6,0.74,0.1,0.28,0.46,0.58,0.74,0.12,0.26,0.42,0.6,0.76,0.08,0.26,0.44,0.62,0.72
100,27.1416,0.14,0.26,0.44,0.6,0.7,0.14,0.26,0.44,0.6,0.74,0.1,0.28,0.46,0.58,0.74,0.12,0.28,0.42,0.6,0.76,0.08,0.26,0.44,0.6,0.74
101,27.9838,0.14,0.26,0.44,0.6,0.72,0.14,0.26,0.44,0.6,0.72,0.1,0.28,0.46,0.56,0.74,0.12,0.28,0.44,0.6,0.76,0.08,0.26,0.44,0.6,0.74
102,28.8508,0.14,0.26,0.44,0.6,0.72,0.14,0.26,0.44,0.6,0.72,0.12,0.28,0.46,0.56,0.74,0.12,0.26,0.44,0.58,0.76,0.1,0.26,0.44,0.6,0.74
103,29.7431,0.14,0.26,0.44,0.6,0.72,0.14,0.26,0.42,0.6,0.72,0.12,0.28,0.44,0.56,0.72,0.1,0.26,0.44,0.58,0.74,0.1,0.24,0.42,0.6,0.74
104,30.6616,0.14,0.26,0.44,0.6,0.72,0.14,0.26,0.42,0.6,0.7,0.12,0.28,0.44,0.56,0.72,0.1,0.28,0.44,0.58,0.74,0.1,0.24,0.42,0.6,0.74
105,31.607,0.14,0.28,0.44,0.6,0.7,0.14,0.26,0.42,0.6,0.7,0.12,0.28,0.44,0.58,0.72,0.1,0.28,0.44,0.58,0.74,0.12,0.24,0.42,0.58,0.74
106,32.5802,0.14,0.28,0.44,0.58,0.7,0.14,0.26,0.42,0.6,0.7,0.12,0.28,0.44,0.58,0.72,0.1,0.28,0.44,0.56,0.74,0.12,0.24,0.42,0.58,0.74
107,33.5818,0.14,0.28,0.42,0.58,0.7,0.14,0.26,0.42,0.6,0.7,0.12,0.26,0.44,0.58,0.72,0.1,0.28,0.46,0.56,0.72,0.12,0.24,0.4,0.58,0.72
108,34.6128,0.14,0.28,0.42,0.58,0.7,0.14,0.26,0.42,0.6,0.7,0.12,0.26,0.44,0.58,0.72,0.1,0.28,0.46,0.56,0.72,0.12,0.24,0.4,0.58,0.7
109,35.674,0.14,0.28,0.42,0.58,0.7,0.14,0.26,0.42,0.6,0.7,0.12,0.26,0.44,0.58,0.7,0.1,0.28,0.46,0.56,0.72,0.12,0.24,0.4,0.58,0.7
110,36.7663,0.14,0.28,0.42,0.58,0.7,0.14,0.26,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.7,0.1,0.28,0.44,0.56,0.72,0.12,0.24,0.4,0.58,0.72
111,37.8906,0.14,0.28,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.68,0.12,0.26,0.42,0.58,0.7,0.1,0.28,0.44,0.54,0.72,0.12,0.24,0.42,0.58,0.72
112,39.0479,0.14,0.28,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.68,0.12,0.26,0.42,0.58,0.7,0.1,0.28,0.44,0.54,0.72,0.1,0.26,0.42,0.56,0.7
113,40.239,0.14,0.28,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.68,0.1,0.26,0.42,0.58,0.7,0.1,0.28,0.44,0.54,0.72,0.1,0.26,0.42,0.56,0.68
114,41.4651,0.12,0.28,0.42,0.56,0.68,0.12,0.26,0.42,0.58,0.68,0.1,0.26,0.42,0.58,0.7,0.1,0.26,0.44,0.54,0.72,0.1,0.26,0.4,0.56,0.68
115,42.7271,0.12,0.28,0.4,0.56,0.68,0.12,0.26,0.42,0.58,0.68,0.1,0.26,0.42,0.58,0.68,0.1,0.26,0.42,0.54,0.7,0.1,0.26,0.4,0.56,0.68
116,44.0261,0.12,0.28,0.4,0.56,0.68,0.12,0.26,0.42,0.56,0.68,0.1,0.24,0.42,0.58,0.68,0.1,0.26,0.4,0.56,0.7,0.1,0.26,0.38,0.56,0.7
117,45.3631,0.12,0.28,0.4,0.54,0.68,0.1,0.26,0.42,0.56,0.68,0.1,0.24,0.42,0.58,0.68,0.1,0.26,0.4,0.56,0.7,0.1,0.26,0.4,0.54,0.7
118,46.7394,0.12,0.28,0.4,0.54,0.68,0.1,0.26,0.42,0.54,0.68,0.08,0.24,0.42,0.56,0.68,0.1,0.26,0.4,0.56,0.7,0.1,0.26,0.4,0.54,0.7
119,48.1559,0.12,0.28,0.4,0.54,0.68,0.1,0.26,0.4,0.52,0.68,0.08,0.24,0.42,0.54,0.68,0.1,0.26,0.4,0.56,0.7,0.1,0.28,0.38,0.54,0.7
120,49.614,0.12,0.28,0.4,0.54,0.68,0.1,0.26,0.4,0.52,0.68,0.1,0.24,0.42,0.52,0.66,0.08,0.26,0.4,0.56,0.68,0.1,0.28,0.38,0.54,0.7
121,51.1148,0.12,0.28,0.4,0.54,0.66,0.1,0.26,0.4,0.52,0.68,0.1,0.24,0.42,0.52,0.66,0.08,0.26,0.4,0.54,0.66,0.1,0.28,0.38,0.54,0.68
122,52.6596,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.68,0.08,0.24,0.42,0.52,0.66,0.08,0.26,0.4,0.52,0.66,0.1,0.26,0.38,0.54,0.66
123,54.2497,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.68,0.08,0.24,0.42,0.52,0.66,0.08,0.24,0.4,0.52,0.66,0.1,0.26,0.38,0.54,0.66
124,55.8863,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.08,0.24,0.42,0.5,0.66,0.08,0.24,0.4,0.52,0.66,0.1,0.26,0.38,0.54,0.64
125,57.5709,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64,0.1,0.26,0.38,0.54,0.64
126,59.3049,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64,0.1,0.26,0.38,0.54,0.64
127,61.0897,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64,0.1,0.26,0.38,0.54,0.64
128,62.9268,0.12,0.28,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64,0.1,0.26,0.38,0.54,0.62
129,64.8177,0.12,0.28,0.38,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64,0.1,0.26,0.38,0.52,0.62
130,66.7641,0.12,0.28,0.38,0.52,0.66,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64,0.08,0.26,0.38,0.52,0.62
131,68.7675,0.12,0.28,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64,0.08,0.24,0.38,0.52,0.62
132,70.8295,0.12,0.28,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.38,0.52,0.64
133,72.9521,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.38,0.52,0.64
134,75.1368,0.12,0.24,0.38,0.52,0.64,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.38,0.52,0.64
135,77.3855,0.12,0.24,0.38,0.52,0.64,0.12,0.24,0.38,0.52,0.64,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64
136,79.7002,0.12,0.24,0.38,0.5,0.64,0.12,0.24,0.38,0.5,0.64,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
137,82.0826,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.62
138,84.5349,0.12,0.22,0.38,0.48,0.62,0.12,0.22,0.38,0.5,0.62,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.66,0.08,0.24,0.4,0.5,0.62
139,87.0591,0.12,0.22,0.38,0.48,0.62,0.12,0.22,0.38,0.5,0.6,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.38,0.5,0.64,0.08,0.24,0.38,0.5,0.6
