gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
10,0.674183,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
11,0.75557,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
12,0.839869,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
13,0.927185,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
14,1.01763,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
15,1.1113,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
16,1.20833,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
17,1.30884,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
18,1.41294,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
19,1.52076,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
20,1.63244,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
21,1.74812,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
22,1.86794,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
23,1.99205,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1
24,2.1206,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1,0,0,0,1,0.04,0,1,1,1
25,2.25375,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1,0,0,0,1,0.15,0,1,1,1
26,2.39167,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1,0,0,0,1,0.2,0,1,1,1
27,2.53452,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1,0,0,0,1,0.22,0,1,1,1
28,2.68248,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1,0,0,0,1,0.26,0,1,1,1
29,2.83574,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1
30,2.99448,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1,0,0,0,1,0.28,0,1,1,1
31,3.1589,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
32,3.32921,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
33,3.50561,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
34,3.68833,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
35,3.87758,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
36,4.07361,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
37,4.27665,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
38,4.48696,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
39,4.7048,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
40,4.93043,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
41,5.16414,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
42,5.40621,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1,0,0,0,1,0.29,0,1,1,1
43,5.65694,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1,0,0,0,0.99,0.29,0,1,1,1
44,5.91664,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99,0,0,0,0.99,0.29,0,1,1,0.99
45,6.18564,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98,0,0,0,0.97,0.29,0,1,1,0.98
46,6.46427,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97,0,0,0,0.94,0.29,0,1,1,0.97
47,6.75287,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94,0,0,0,0.91,0.29,0,1,1,0.94
48,7.05179,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91,0,0,0,0.88,0.29,0,1,1,0.91
49,7.36142,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89,0,0,0,0.85,0.29,0,1,1,0.89
50,7.68212,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88,0,0,0,0.83,0.29,0,1,1,0.88
51,8.0143,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84,0,0,0,0.81,0.29,0,1,1,0.84
52,8.35837,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81,0,0,0,0.8,0.29,0,1,1,0.81
53,8.71476,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8,0,0,0,0.8,0.29,0,1,1,0.8
54,9.08389,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8,0,0,0,0.8,0.28,0,1,1,0.8
55,9.46624,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8,0,0,0,0.79,0.28,0,1,1,0.8
56,9.86227,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8,0,0,0,0.78,0.28,0,1,1,0.8
57,10.2725,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79,0,0,0,0.76,0.28,0,1,1,0.79
58,10.6974,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75,0,0,0,0.75,0.28,0,0.99,0.99,0.75
59,11.1374,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71,0,0,0,0.73,0.28,0,0.99,0.99,0.71
60,11.5933,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69,0,0,0,0.7,0.27,0,0.99,0.98,0.69
61,12.0654,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69,0,0,0,0.69,0.27,0,0.98,0.98,0.69
