gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
29,1.19402,0,0.3,0.68,0.96,1,0,0.34,0.66,0.96,1,0,0.28,0.74,1,1,0,0.26,0.78,1,1,0,0.28,0.84,1,1
30,1.24825,0,0.34,0.68,0.96,1,0,0.32,0.72,1,1,0,0.3,0.76,1,1,0,0.3,0.82,1,1,0,0.24,0.86,1,1
31,1.30354,0,0.38,0.68,0.96,1,0,0.3,0.72,1,1,0,0.32,0.78,1,1,0,0.34,0.8,1,1,0,0.3,0.82,1,1
32,1.35989,0,0.36,0.68,0.96,1,0,0.36,0.7,0.98,1,0,0.34,0.76,1,1,0,0.32,0.8,1,1,0,0.32,0.86,1,1
33,1.41734,0,0.36,0.7,0.98,1,0,0.38,0.72,1,1,0,0.32,0.74,1,1,0,0.28,0.82,1,1,0,0.28,0.86,1,1
34,1.47591,0,0.34,0.72,0.98,1,0,0.36,0.74,1,1,0,0.4,0.72,1,1,0,0.3,0.8,1,1,0,0.26,0.82,1,1
35,1.53561,0,0.34,0.7,0.96,1,0,0.34,0.74,1,1,0,0.38,0.78,1,1,0,0.34,0.78,1,1,0,0.32,0.8,1,1
36,1.59647,0.04,0.34,0.72,0.98,1,0,0.34,0.72,1,1,0,0.36,0.76,1,1,0,0.34,0.8,1,1,0,0.32,0.82,1,1
37,1.65851,0.02,0.4,0.72,0.98,1,0,0.36,0.76,1,1,0,0.34,0.74,1,1,0,0.38,0.82,1,1,0,0.3,0.84,1,1
38,1.72175,0.02,0.38,0.74,0.98,1,0,0.4,0.76,1,1,0,0.36,0.76,1,1,0,0.4,0.78,1,1,0,0.32,0.8,1,1
39,1.78623,0.02,0.38,0.72,0.96,1,0.02,0.38,0.74,1,1,0,0.38,0.78,1,1,0,0.38,0.76,1,1,0,0.36,0.78,1,1
40,1.85195,0.02,0.38,0.7,0.98,1,0.02,0.38,0.72,1,1,0,0.4,0.76,1,1,0,0.36,0.74,1,1,0,0.34,0.78,1,1
41,1.91895,0.04,0.4,0.72,0.98,1,0,0.36,0.7,1,1,0,0.38,0.74,1,1,0,0.36,0.76,1,1,0,0.32,0.8,1,1
42,1.98725,0.06,0.4,0.74,0.98,1,0,0.38,0.72,1,1,0,0.36,0.76,1,1,0,0.38,0.78,1,1,0,0.32,0.78,1,1
43,2.05688,0.08,0.42,0.74,0.96,1,0,0.42,0.74,1,1,0,0.36,0.78,1,1,0,0.4,0.78,1,1,0,0.32,0.76,1,1
44,2.12786,0.08,0.4,0.72,0.96,1,0.02,0.4,0.72,1,1,0,0.36,0.76,1,1,0,0.38,0.8,1,1,0,0.34,0.8,1,1
45,2.20021,0.08,0.4,0.7,0.98,1,0.02,0.38,0.72,1,1,0,0.38,0.74,1,1,0,0.36,0.78,1,1,0,0.34,0.78,1,1
46,2.27397,0.06,0.38,0.68,0.98,1,0.04,0.38,0.7,1,1,0,0.4,0.72,1,1,0,0.36,0.76,1,1,0,0.34,0.76,1,1
47,2.34916,0.06,0.38,0.68,0.96,1,0.06,0.38,0.72,0.98,1,0,0.4,0.74,1,1,0,0.38,0.74,1,1,0,0.38,0.74,1,1
48,2.42581,0.06,0.36,0.68,0.96,1,0.04,0.4,0.72,1,1,0,0.38,0.74,1,1,0,0.4,0.74,1,1,0,0.36,0.76,1,1
49,2.50395,0.06,0.38,0.68,0.96,1,0.04,0.42,0.72,1,1,0,0.36,0.76,1,1,0,0.38,0.76,1,1,0,0.36,0.76,1,1
50,2.58361,0.08,0.4,0.7,0.98,1,0.04,0.42,0.72,1,1,0.02,0.36,0.74,1,1,0,0.38,0.78,1,1,0,0.34,0.74,1,1
51,2.66481,0.08,0.4,0.7,0.98,1,0.04,0.42,0.7,0.98,1,0.02,0.36,0.72,1,1,0,0.36,0.74,1,1,0,0.32,0.74,1,1
52,2.74759,0.1,0.4,0.68,0.96,1,0.04,0.4,0.7,0.96,1,0.04,0.38,0.7,1,1,0.02,0.36,0.74,1,1,0,0.34,0.74,1,1
53,2.83197,0.1,0.4,0.68,0.96,1,0.06,0.38,0.7,0.96,1,0.06,0.38,0.7,1,1,0.02,0.38,0.72,1,1,0,0.36,0.74,1,1
54,2.91799,0.1,0.4,0.68,0.94,1,0.08,0.38,0.7,0.96,1,0.06,0.38,0.7,1,1,0,0.4,0.72,1,1,0,0.36,0.74,1,1
55,3.00568,0.1,0.4,0.7,0.92,1,0.08,0.38,0.7,0.96,1,0.06,0.4,0.72,1,1,0,0.38,0.72,1,1,0,0.34,0.72,1,1
56,3.09508,0.1,0.42,0.7,0.96,1,0.08,0.38,0.7,0.96,1,0.06,0.4,0.72,1,1,0.02,0.38,0.74,1,1,0,0.32,0.72,1,1
57,3.18621,0.1,0.42,0.7,0.96,1,0.08,0.4,0.7,0.96,1,0.06,0.42,0.7,0.98,1,0.04,0.36,0.72,1,1,0,0.32,0.7,1,1
58,3.2791,0.1,0.42,0.7,0.94,1,0.08,0.4,0.68,0.96,1,0.06,0.4,0.7,0.96,1,0.04,0.36,0.7,1,1,0,0.34,0.68,1,1
59,3.3738,0.08,0.42,0.68,0.94,1,0.06,0.4,0.68,0.96,1,0.06,0.4,0.68,0.94,1,0.04,0.38,0.7,0.98,1,0,0.36,0.7,1,1
60,3.47034,0.08,0.42,0.68,0.92,1,0.06,0.4,0.68,0.96,1,0.08,0.38,0.66,0.96,1,0.04,0.38,0.68,0.98,1,0,0.36,0.7,1,1
61,3.56875,0.1,0.4,0.66,0.92,1,0.06,0.4,0.68,0.96,1,0.08,0.38,0.66,0.96,1,0.04,0.4,0.7,0.98,1,0,0.34,0.7,1,1
62,3.66908,0.1,0.4,0.66,0.9,1,0.08,0.38,0.68,0.96,1,0.08,0.38,0.68,0.96,1,0.04,0.38,0.7,0.98,1,0,0.34,0.68,1,1
63,3.77135,0.12,0.4,0.64,0.9,1,0.08,0.38,0.7,0.94,1,0.1,0.38,0.68,0.94,1,0.04,0.36,0.7,0.98,1,0.02,0.34,0.68,1,1
64,3.8756,0.12,0.38,0.64,0.88,1,0.1,0.38,0.68,0.94,1,0.08,0.4,0.68,0.94,1,0.06,0.36,0.7,0.96,1,0.02,0.36,0.66,0.98,1
65,3.98188,0.12,0.38,0.64,0.88,1,0.1,0.36,0.68,0.92,1,0.08,0.4,0.68,0.94,1,0.08,0.36,0.68,0.94,1,0.02,0.36,0.66,0.96,1
66,4.09022,0.12,0.38,0.64,0.88,1,0.1,0.38,0.66,0.9,1,0.08,0.4,0.68,0.92,1,0.08,0.38,0.66,0.94,1,0,0.36,0.68,0.96,1
67,4.20066,0.12,0.38,0.64,0.88,1,0.1,0.38,0.66,0.9,1,0.08,0.36,0.66,0.9,1,0.06,0.38,0.66,0.92,1,0.02,0.34,0.68,0.94,1
68,4.31325,0.12,0.4,0.64,0.88,1,0.1,0.38,0.64,0.9,1,0.08,0.36,0.64,0.9,1,0.06,0.4,0.66,0.94,1,0.04,0.34,0.66,0.96,1
69,4.42802,0.12,0.4,0.64,0.88,1,0.1,0.4,0.64,0.88,1,0.1,0.38,0.64,0.9,1,0.06,0.38,0.66,0.94,1,0.04,0.34,0.66,0.96,1
70,4.54502,0.12,0.4,0.64,0.88,1,0.08,0.4,0.64,0.9,1,0.1,0.38,0.64,0.9,1,0.06,0.38,0.68,0.94,1,0.04,0.34,0.64,0.96,1
71,4.66429,0.1,0.4,0.64,0.88,1,0.08,0.4,0.64,0.9,1,0.08,0.38,0.64,0.9,1,0.06,0.36,0.68,0.92,1,0.04,0.36,0.64,0.94,1
72,4.78588,0.1,0.4,0.64,0.88,1,0.08,0.38,0.64,0.9,1,0.08,0.38,0.64,0.9,1,0.08,0.36,0.66,0.92,1,0.04,0.36,0.64,0.92,1
73,4.90982,0.1,0.4,0.64,0.86,1,0.1,0.38,0.64,0.9,1,0.08,0.36,0.64,0.9,1,0.1,0.36,0.64,0.9,1,0.04,0.36,0.66,0.92,1
74,5.03618,0.1,0.4,0.62,0.86,1,0.1,0.38,0.66,0.88,1,0.08,0.36,0.66,0.88,1,0.1,0.36,0.64,0.88,1,0.04,0.34,0.66,0.9,1
75,5.16498,0.12,0.38,0.62,0.84,1,0.1,0.36,0.66,0.88,1,0.1,0.36,0.64,0.88,1,0.08,0.38,0.64,0.88,1,0.06,0.34,0.64,0.9,1
76,5.29628,0.12,0.38,0.62,0.84,1,0.12,0.36,0.64,0.88,1,0.1,0.34,0.64,0.86,1,0.08,0.38,0.64,0.88,1,0.06,0.34,0.64,0.88,1
77,5.43014,0.12,0.38,0.62,0.84,1,0.12,0.36,0.64,0.86,1,0.1,0.36,0.64,0.86,1,0.08,0.38,0.64,0.88,1,0.06,0.34,0.62,0.88,1
78,5.56659,0.12,0.38,0.6,0.82,1,0.12,0.36,0.64,0.86,1,0.1,0.36,0.62,0.84,1,0.08,0.34,0.62,0.88,1,0.06,0.36,0.62,0.86,1
79,5.70569,0.14,0.38,0.6,0.82,1,0.12,0.36,0.62,0.84,1,0.1,0.36,0.62,0.84,1,0.08,0.34,0.62,0.86,1,0.06,0.36,0.62,0.88,1
80,5.84748,0.14,0.36,0.6,0.82,1,0.12,0.38,0.62,0.84,1,0.1,0.36,0.6,0.84,1,0.08,0.36,0.6,0.86,1,0.06,0.36,0.62,0.88,1
81,5.99204,0.14,0.36,0.6,0.82,1,0.12,0.38,0.62,0.84,1,0.08,0.38,0.6,0.84,1,0.08,0.36,0.6,0.86,1,0.06,0.34,0.6,0.88,1
82,6.13939,0.14,0.36,0.6,0.82,1,0.1,0.38,0.6,0.84,1,0.08,0.38,0.6,0.84,1,0.06,0.36,0.6,0.86,1,0.06,0.34,0.58,0.86,1
83,6.28961,0.14,0.36,0.6,0.82,1,0.1,0.38,0.6,0.82,1,0.08,0.36,0.6,0.84,1,0.06,0.36,0.6,0.84,1,0.06,0.34,0.58,0.86,1
84,6.44274,0.14,0.38,0.6,0.82,1,0.1,0.38,0.6,0.82,1,0.08,0.36,0.6,0.84,1,0.06,0.34,0.6,0.84,1,0.06,0.34,0.58,0.84,1
85,6.59885,0.14,0.38,0.6,0.82,1,0.1,0.38,0.6,0.82,1,0.1,0.36,0.6,0.84,1,0.08,0.34,0.62,0.84,1,0.04,0.34,0.6,0.84,1
86,6.75798,0.14,0.38,0.6,0.82,1,0.1,0.38,0.6,0.8,1,0.1,0.34,0.62,0.84,1,0.08,0.34,0.62,0.84,1,0.06,0.32,0.6,0.84,1
87,6.9202,0.12,0.38,0.6,0.82,1,0.1,0.36,0.58,0.8,1,0.1,0.34,0.62,0.82,1,0.1,0.32,0.6,0.82,1,0.06,0.32,0.6,0.82,1
88,7.08558,0.12,0.38,0.6,0.8,1,0.12,0.36,0.58,0.8,0.98,0.12,0.34,0.6,0.82,1,0.1,0.32,0.6,0.82,1,0.08,0.32,0.6,0.82,1
89,7.25416,0.12,0.38,0.6,0.8,0.98,0.12,0.36,0.58,0.78,0.98,0.12,0.34,0.58,0.82,1,0.1,0.34,0.58,0.8,1,0.08,0.32,0.58,0.8,1
90,7.42601,0.12,0.38,0.6,0.8,0.96,0.12,0.36,0.58,0.78,0.98,0.12,0.34,0.58,0.8,1,0.1,0.34,0.58,0.8,1,0.08,0.32,0.58,0.8,1
91,7.6012,0.12,0.38,0.58,0.8,0.96,0.12,0.36,0.56,0.78,0.98,0.12,0.34,0.58,0.8,1,0.08,0.34,0.58,0.8,1,0.08,0.32,0.56,0.78,1
92,7.77979,0.12,0.38,0.58,0.78,0.96,0.14,0.34,0.56,0.78,0.98,0.1,0.36,0.58,0.8,1,0.08,0.36,0.58,0.8,1,0.06,0.34,0.56,0.8,1
93,7.96184,0.12,0.36,0.58,0.78,0.96,0.14,0.34,0.56,0.78,0.98,0.1,0.36,0.58,0.8,1,0.08,0.36,0.58,0.8,0.98,0.06,0.34,0.56,0.8,1
94,8.14743,0.12,0.36,0.58,0.78,0.96,0.14,0.34,0.56,0.78,0.98,0.1,0.36,0.58,0.78,0.98,0.08,0.34,0.56,0.8,0.98,0.06,0.34,0.56,0.8,1
95,8.33663,0.12,0.36,0.56,0.76,0.94,0.14,0.34,0.56,0.78,0.96,0.1,0.36,0.58,0.78,0.98,0.08,0.34,0.56,0.78,0.98,0.06,0.32,0.54,0.8,1
96,8.52949,0.12,0.34,0.56,0.76,0.94,0.12,0.34,0.56,0.78,0.96,0.1,0.36,0.58,0.78,0.96,0.08,0.34,0.56,0.76,0.96,0.08,0.32,0.58,0.8,0.98
97,8.7261,0.14,0.34,0.56,0.76,0.94,0.12,0.34,0.56,0.78,0.94,0.1,0.36,0.56,0.76,0.96,0.1,0.34,0.54,0.76,0.96,0.08,0.32,0.56,0.78,0.96
98,8.92652,0.14,0.36,0.56,0.76,0.94,0.12,0.34,0.56,0.76,0.94,0.1,0.36,0.56,0.76,0.96,0.1,0.32,0.54,0.74,0.94,0.08,0.32,0.54,0.76,0.96
99,9.13083,0.14,0.36,0.56,0.76,0.94,0.12,0.34,0.56,0.78,0.92,0.1,0.34,0.56,0.76,0.94,0.1,0.32,0.54,0.74,0.94,0.1,0.32,0.54,0.76,0.96
100,9.33911,0.14,0.36,0.56,0.74,0.94,0.12,0.34,0.56,0.76,0.92,0.12,0.34,0.54,0.74,0.94,0.1,0.32,0.54,0.74,0.96,0.1,0.32,0.54,0.76,0.96
101,9.55143,0.14,0.36,0.56,0.74,0.94,0.12,0.32,0.54,0.76,0.92,0.12,0.34,0.54,0.74,0.94,0.12,0.32,0.54,0.76,0.96,0.08,0.32,0.54,0.76,0.96
102,9.76787,0.14,0.34,0.54,0.74,0.92,0.12,0.32,0.54,0.74,0.92,0.12,0.34,0.54,0.74,0.94,0.1,0.32,0.54,0.76,0.96,0.08,0.32,0.54,0.76,0.96
103,9.98852,0.14,0.34,0.54,0.74,0.92,0.12,0.32,0.52,0.72,0.9,0.12,0.34,0.54,0.74,0.94,0.1,0.32,0.54,0.76,0.96,0.08,0.34,0.54,0.76,0.94
104,10.2134,0.14,0.34,0.54,0.74,0.92,0.12,0.32,0.52,0.72,0.9,0.12,0.34,0.54,0.74,0.92,0.1,0.32,0.54,0.76,0.94,0.08,0.34,0.54,0.74,0.94
105,10.4427,0.14,0.34,0.54,0.72,0.92,0.12,0.32,0.52,0.72,0.9,0.12,0.34,0.54,0.74,0.92,0.1,0.32,0.56,0.76,0.92,0.08,0.34,0.54,0.74,0.94
106,10.6765,0.14,0.34,0.54,0.72,0.9,0.12,0.32,0.52,0.72,0.9,0.12,0.34,0.54,0.72,0.92,0.1,0.32,0.54,0.74,0.9,0.08,0.32,0.54,0.74,0.92
107,10.9148,0.14,0.34,0.54,0.72,0.88,0.12,0.32,0.52,0.72,0.88,0.12,0.32,0.52,0.72,0.9,0.1,0.3,0.54,0.74,0.9,0.08,0.32,0.52,0.72,0.92
108,11.1577,0.14,0.34,0.54,0.72,0.88,0.12,0.32,0.54,0.72,0.88,0.12,0.32,0.52,0.72,0.9,0.1,0.3,0.52,0.74,0.9,0.08,0.3,0.52,0.72,0.92
109,11.4053,0.14,0.34,0.52,0.72,0.88,0.12,0.34,0.54,0.72,0.88,0.12,0.32,0.52,0.72,0.9,0.1,0.3,0.52,0.72,0.9,0.1,0.32,0.52,0.72,0.92
110,11.6577,0.14,0.34,0.52,0.7,0.88,0.12,0.34,0.54,0.72,0.88,0.12,0.32,0.52,0.7,0.88,0.1,0.32,0.52,0.72,0.9,0.1,0.32,0.52,0.72,0.9
111,11.915,0.14,0.32,0.52,0.7,0.88,0.14,0.34,0.54,0.72,0.86,0.12,0.32,0.52,0.7,0.88,0.1,0.32,0.52,0.72,0.9,0.1,0.32,0.52,0.72,0.9
112,12.1773,0.14,0.32,0.52,0.7,0.88,0.14,0.34,0.54,0.72,0.86,0.12,0.32,0.5,0.7,0.88,0.1,0.32,0.52,0.72,0.9,0.1,0.32,0.52,0.7,0.9
113,12.4448,0.12,0.32,0.52,0.7,0.88,0.14,0.34,0.52,0.7,0.86,0.1,0.3,0.5,0.7,0.88,0.12,0.32,0.52,0.72,0.88,0.1,0.3,0.5,0.7,0.88
114,12.7174,0.12,0.32,0.5,0.7,0.86,0.14,0.34,0.52,0.7,0.86,0.1,0.3,0.5,0.7,0.88,0.12,0.32,0.52,0.7,0.88,0.1,0.3,0.5,0.7,0.88
115,12.9952,0.12,0.32,0.5,0.7,0.86,0.14,0.34,0.52,0.68,0.86,0.12,0.3,0.5,0.68,0.88,0.12,0.32,0.52,0.7,0.88,0.1,0.3,0.5,0.68,0.88
116,13.2785,0.12,0.32,0.5,0.7,0.86,0.14,0.34,0.52,0.66,0.86,0.12,0.3,0.5,0.68,0.86,0.12,0.32,0.52,0.7,0.86,0.1,0.3,0.5,0.68,0.86
117,13.5673,0.12,0.32,0.5,0.68,0.84,0.14,0.32,0.52,0.66,0.84,0.12,0.3,0.5,0.68,0.86,0.12,0.32,0.52,0.7,0.86,0.08,0.3,0.48,0.68,0.86
118,13.8617,0.12,0.32,0.5,0.68,0.82,0.14,0.32,0.52,0.66,0.84,0.12,0.32,0.5,0.68,0.86,0.12,0.32,0.5,0.68,0.86,0.08,0.3,0.48,0.68,0.86
119,14.1618,0.12,0.32,0.5,0.68,0.82,0.14,0.32,0.5,0.66,0.84,0.12,0.32,0.5,0.68,0.84,0.12,0.32,0.5,0.68,0.86,0.1,0.3,0.48,0.68,0.86
120,14.4677,0.12,0.32,0.5,0.68,0.82,0.14,0.32,0.5,0.66,0.84,0.12,0.32,0.5,0.68,0.84,0.12,0.3,0.5,0.68,0.86,0.1,0.3,0.48,0.68,0.86
121,14.7796,0.12,0.32,0.5,0.68,0.82,0.12,0.32,0.48,0.66,0.84,0.12,0.32,0.5,0.66,0.84,0.12,0.3,0.5,0.68,0.84,0.1,0.3,0.5,0.68,0.84
122,15.0975,0.12,0.32,0.5,0.68,0.82,0.12,0.32,0.48,0.66,0.82,0.12,0.32,0.5,0.66,0.84,0.1,0.3,0.48,0.68,0.84,0.1,0.3,0.5,0.66,0.84
123,15.4216,0.12,0.32,0.5,0.68,0.82,0.12,0.3,0.48,0.66,0.82,0.12,0.32,0.5,0.66,0.84,0.1,0.3,0.48,0.68,0.84,0.1,0.3,0.5,0.66,0.84
124,15.752,0.12,0.32,0.5,0.66,0.8,0.12,0.32,0.48,0.66,0.82,0.12,0.32,0.48,0.66,0.82,0.1,0.3,0.48,0.68,0.82,0.1,0.3,0.5,0.66,0.82
125,16.0888,0.12,0.32,0.48,0.66,0.8,0.12,0.3,0.48,0.66,0.82,0.14,0.3,0.48,0.64,0.82,0.1,0.3,0.48,0.66,0.82,0.12,0.3,0.5,0.64,0.82
126,16.4321,0.12,0.32,0.48,0.66,0.8,0.12,0.3,0.48,0.66,0.82,0.14,0.3,0.46,0.64,0.82,0.1,0.3,0.48,0.66,0.8,0.12,0.32,0.48,0.64,0.82
127,16.7821,0.12,0.3,0.48,0.64,0.8,0.12,0.3,0.48,0.66,0.8,0.12,0.28,0.46,0.64,0.82,0.1,0.3,0.48,0.66,0.8,0.12,0.3,0.48,0.64,0.82
128,17.1389,0.12,0.3,0.48,0.64,0.8,0.12,0.3,0.48,0.66,0.8,0.12,0.28,0.46,0.64,0.82,0.1,0.3,0.48,0.66,0.8,0.12,0.3,0.46,0.64,0.82
129,17.5026,0.12,0.3,0.48,0.64,0.8,0.12,0.3,0.48,0.64,0.8,0.14,0.28,0.46,0.64,0.82,0.1,0.3,0.48,0.66,0.8,0.12,0.3,0.46,0.64,0.82
130,17.8733,0.12,0.3,0.48,0.64,0.8,0.12,0.3,0.48,0.62,0.8,0.12,0.28,0.46,0.64,0.82,0.12,0.3,0.48,0.64,0.8,0.12,0.28,0.46,0.64,0.8
131,18.2513,0.12,0.3,0.48,0.64,0.78,0.12,0.3,0.48,0.62,0.8,0.12,0.28,0.46,0.64,0.8,0.12,0.3,0.48,0.64,0.8,0.1,0.28,0.46,0.64,0.8
132,18.6366,0.12,0.3,0.48,0.64,0.78,0.12,0.3,0.48,0.62,0.8,0.12,0.28,0.46,0.64,0.8,0.1,0.28,0.46,0.64,0.8,0.1,0.28,0.46,0.64,0.8
133,19.0294,0.12,0.3,0.48,0.64,0.78,0.12,0.3,0.48,0.62,0.78,0.12,0.3,0.46,0.64,0.78,0.1,0.28,0.46,0.64,0.8,0.1,0.28,0.46,0.64,0.8
134,19.4298,0.12,0.3,0.46,0.64,0.78,0.12,0.3,0.48,0.62,0.78,0.12,0.3,0.46,0.64,0.78,0.1,0.28,0.46,0.64,0.8,0.1,0.28,0.46,0.62,0.78
135,19.838,0.12,0.3,0.46,0.62,0.78,0.12,0.3,0.48,0.62,0.78,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.46,0.64,0.78,0.1,0.28,0.48,0.62,0.78
136,20.2541,0.12,0.28,0.46,0.62,0.78,0.12,0.3,0.48,0.62,0.78,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.78
137,20.6782,0.12,0.28,0.46,0.62,0.78,0.12,0.3,0.48,0.62,0.78,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.6,0.78
138,21.1107,0.12,0.28,0.46,0.62,0.76,0.12,0.3,0.46,0.62,0.78,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.6,0.78
139,21.5515,0.1,0.28,0.46,0.62,0.76,0.12,0.3,0.46,0.62,0.78,0.12,0.3,0.44,0.62,0.76,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.6,0.78
140,22.0008,0.1,0.28,0.46,0.6,0.76,0.12,0.3,0.44,0.6,0.76,0.12,0.3,0.44,0.6,0.76,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.6,0.78
141,22.4589,0.1,0.28,0.46,0.6,0.76,0.12,0.3,0.44,0.6,0.76,0.12,0.3,0.44,0.6,0.76,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.6,0.76
142,22.9259,0.1,0.28,0.46,0.6,0.76,0.12,0.28,0.44,0.6,0.76,0.12,0.3,0.44,0.6,0.76,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.46,0.6,0.76
143,23.4019,0.1,0.28,0.46,0.58,0.76,0.12,0.28,0.44,0.6,0.76,0.12,0.3,0.44,0.6,0.74,0.1,0.28,0.44,0.62,0.76,0.1,0.28,0.44,0.6,0.76
